txn_id,timestamp,customer_id,account_id,amount,currency,txn_type,counterparty,counterparty_country,channel
c_cust_031_sal_3,2026-05-03 10:00,cust_031,acct_1031,6180.78,USD,salary,Walters LLC Payroll,IT,online
c_cust_036_sal_3,2026-05-03 10:00,cust_036,acct_1036,5897.56,USD,salary,Miller PLC Payroll,DE,online
c_cust_038_sal_3,2026-05-03 10:00,cust_038,acct_1038,4553.34,USD,salary,"Schmidt, Sanchez and Baker Payroll",AU,online
c_cust_043_sal_3,2026-05-03 10:00,cust_043,acct_1043,4600.09,USD,salary,Ramirez Inc Payroll,IN,online
c_cust_058_sal_3,2026-05-03 10:00,cust_058,acct_1058,6256.35,USD,salary,Rojas-Gonzalez Payroll,IN,online
c_cust_068_sal_3,2026-05-03 10:00,cust_068,acct_1068,10340.39,USD,salary,Stein-Bryant Payroll,GB,online
c_cust_034_shop_3_1,2026-05-03 12:00,cust_034,acct_1034,108.09,USD,payment,Corner Pharmacy,US,mobile
c_cust_026_shop_3_2,2026-05-03 17:00,cust_026,acct_1026,164.25,USD,payment,Grocery Mart,GB,mobile
c_cust_058_cash_3,2026-05-03 17:00,cust_058,acct_1058,322.2,USD,cash_withdrawal,Self,IN,branch
c_cust_037_shop_3_2,2026-05-03 18:00,cust_037,acct_1037,113.8,USD,payment,Grocery Mart,MX,mobile
c_cust_051_shop_3_2,2026-05-03 18:00,cust_051,acct_1051,68.68,USD,payment,Home Goods Co,IT,online
c_cust_036_shop_3_3,2026-05-03 19:00,cust_036,acct_1036,47.97,USD,payment,Online Marketplace,DE,mobile
c_cust_028_shop_3_3,2026-05-03 21:00,cust_028,acct_1028,18.59,USD,payment,Home Goods Co,KE,online
c_cust_035_sal_3,2026-05-04 07:00,cust_035,acct_1035,5371.54,USD,salary,Kelly Inc Payroll,DE,online
c_cust_037_sal_3,2026-05-04 07:00,cust_037,acct_1037,10281.3,USD,salary,Browning PLC Payroll,MX,online
c_cust_041_sal_3,2026-05-04 07:00,cust_041,acct_1041,10354.25,USD,salary,Burgess LLC Payroll,NG,online
c_cust_049_sal_3,2026-05-04 07:00,cust_049,acct_1049,8702.69,USD,salary,"Smith, Medina and Davies Payroll",SE,online
c_cust_015_sal_3,2026-05-04 08:00,cust_015,acct_1015,3723.88,USD,salary,Hayden Inc Payroll,NG,online
c_cust_028_sal_3,2026-05-04 08:00,cust_028,acct_1028,3487.96,USD,salary,Lambert Group Payroll,KE,online
c_cust_034_sal_3,2026-05-04 08:00,cust_034,acct_1034,5583.43,USD,salary,Martin-Miller Payroll,US,online
c_cust_055_sal_3,2026-05-04 08:00,cust_055,acct_1055,8565.75,USD,salary,"Hendricks, Walters and Harding Payroll",AE,online
c_cust_065_rent_3,2026-05-04 08:00,cust_065,acct_1065,742.05,USD,payment,Parkview Apartments,NL,online
g_cust_006_0,2026-05-04 09:00,cust_006,acct_1006,9375.0,GBP,cash_deposit,Self,GB,branch
c_cust_019_shop_3_0,2026-05-04 09:00,cust_019,acct_1019,151.29,USD,payment,Grocery Mart,IN,mobile
c_cust_024_sal_3,2026-05-04 09:00,cust_024,acct_1024,12074.17,USD,salary,Drake-Thomas Payroll,SG,online
c_cust_030_sal_3,2026-05-04 09:00,cust_030,acct_1030,4933.78,USD,salary,Baker Inc Payroll,CA,online
c_cust_033_sal_3,2026-05-04 09:00,cust_033,acct_1033,4454.23,USD,salary,Douglas-Gardner Payroll,AE,online
c_cust_057_rent_3,2026-05-04 09:00,cust_057,acct_1057,649.33,USD,payment,Home Realty Trust,FR,online
c_cust_044_sal_3,2026-05-04 10:00,cust_044,acct_1044,4926.82,USD,salary,"Jenkins, Mendez and Taylor Payroll",AE,online
c_cust_046_sal_3,2026-05-04 10:00,cust_046,acct_1046,4871.86,USD,salary,Gutierrez-Warren Payroll,NL,online
c_cust_048_sal_3,2026-05-04 10:00,cust_048,acct_1048,4086.82,USD,salary,"Holland, Hubbard and Ellis Payroll",AU,online
c_cust_052_rent_3,2026-05-04 10:00,cust_052,acct_1052,1329.92,USD,payment,Parkview Apartments,SE,online
c_cust_057_sal_3,2026-05-04 10:00,cust_057,acct_1057,2768.41,USD,salary,Weber-Clark Payroll,FR,online
c_cust_063_sal_3,2026-05-04 10:00,cust_063,acct_1063,2454.08,USD,salary,Mclaughlin-Jackson Payroll,GB,online
c_cust_064_rent_3,2026-05-04 10:00,cust_064,acct_1064,1575.88,USD,payment,Home Realty Trust,AU,online
c_cust_065_sal_3,2026-05-04 10:00,cust_065,acct_1065,2323.31,USD,salary,"Johnson, Massey and Wilson Payroll",NL,online
c_cust_016_rent_3,2026-05-04 12:00,cust_016,acct_1016,3003.49,USD,payment,City Rentals,AU,online
c_cust_021_rent_3,2026-05-04 12:00,cust_021,acct_1021,1233.11,USD,payment,Home Realty Trust,PH,online
c_cust_023_rent_3,2026-05-04 12:00,cust_023,acct_1023,2437.3,USD,payment,Metro Landlord LLC,US,online
c_cust_025_rent_3,2026-05-04 12:00,cust_025,acct_1025,1368.33,USD,payment,Metro Landlord LLC,GB,online
c_cust_026_rent_3,2026-05-04 12:00,cust_026,acct_1026,2034.61,USD,payment,Parkview Apartments,GB,online
c_cust_046_cash_3,2026-05-04 12:00,cust_046,acct_1046,238.05,USD,cash_withdrawal,Self,NL,branch
c_cust_066_rent_3,2026-05-04 13:00,cust_066,acct_1066,1164.43,USD,payment,Home Realty Trust,MX,online
g_cust_006_1,2026-05-04 14:00,cust_006,acct_1006,9228.0,GBP,cash_deposit,Self,GB,branch
c_cust_035_rent_3,2026-05-04 14:00,cust_035,acct_1035,2023.16,USD,payment,Parkview Apartments,DE,online
c_cust_050_rent_3,2026-05-04 14:00,cust_050,acct_1050,1494.36,USD,payment,Home Realty Trust,FR,online
c_cust_060_rent_3,2026-05-04 14:00,cust_060,acct_1060,1094.02,USD,payment,Home Realty Trust,AE,online
c_cust_061_rent_3,2026-05-04 14:00,cust_061,acct_1061,2391.47,USD,payment,Parkview Apartments,PH,online
c_cust_048_rent_3,2026-05-04 15:00,cust_048,acct_1048,1471.23,USD,payment,City Rentals,AU,online
c_cust_017_shop_3_0,2026-05-04 16:00,cust_017,acct_1017,17.89,USD,payment,Corner Pharmacy,GB,online
c_cust_027_rent_3,2026-05-04 16:00,cust_027,acct_1027,3090.21,USD,payment,Parkview Apartments,DE,online
c_cust_053_rent_3,2026-05-04 16:00,cust_053,acct_1053,2007.21,USD,payment,Home Realty Trust,KE,online
c_cust_045_rent_3,2026-05-04 17:00,cust_045,acct_1045,770.98,USD,payment,Home Realty Trust,CA,online
c_cust_051_rent_3,2026-05-04 17:00,cust_051,acct_1051,2537.71,USD,payment,Metro Landlord LLC,IT,online
c_cust_020_shop_3_1,2026-05-04 18:00,cust_020,acct_1020,117.66,USD,payment,Online Marketplace,IN,online
c_cust_032_rent_3,2026-05-04 18:00,cust_032,acct_1032,1134.47,USD,payment,City Rentals,SE,online
c_cust_017_rent_3,2026-05-04 19:00,cust_017,acct_1017,1191.48,USD,payment,Metro Landlord LLC,GB,online
c_cust_031_shop_3_3,2026-05-04 19:00,cust_031,acct_1031,62.19,USD,payment,Home Goods Co,IT,mobile
c_cust_059_rent_3,2026-05-04 19:00,cust_059,acct_1059,1427.17,USD,payment,Home Realty Trust,KE,online
c_cust_048_shop_3_3,2026-05-04 20:00,cust_048,acct_1048,89.07,USD,payment,Online Marketplace,AU,online
g_cust_006_2,2026-05-05 09:00,cust_006,acct_1006,9653.0,GBP,cash_deposit,Self,GB,branch
c_cust_036_shop_3_1,2026-05-05 10:00,cust_036,acct_1036,51.42,USD,payment,Grocery Mart,DE,online
c_cust_014_rent_3,2026-05-05 11:00,cust_014,acct_1014,569.87,USD,payment,Metro Landlord LLC,IN,online
c_cust_016_shop_3_2,2026-05-05 11:00,cust_016,acct_1016,58.21,USD,payment,Superstore Retail,AU,online
c_cust_047_shop_3_0,2026-05-05 11:00,cust_047,acct_1047,163.09,USD,payment,Grocery Mart,PH,mobile
c_cust_039_shop_3_2,2026-05-05 12:00,cust_039,acct_1039,167.76,USD,payment,Home Goods Co,KE,mobile
c_cust_043_rent_3,2026-05-05 12:00,cust_043,acct_1043,1485.27,USD,payment,Parkview Apartments,IN,online
c_cust_051_shop_3_0,2026-05-05 12:00,cust_051,acct_1051,131.84,USD,payment,Superstore Retail,IT,online
c_cust_055_shop_3_1,2026-05-05 12:00,cust_055,acct_1055,81.52,USD,payment,Superstore Retail,AE,online
c_cust_058_rent_3,2026-05-05 12:00,cust_058,acct_1058,1455.13,USD,payment,Metro Landlord LLC,IN,online
c_cust_068_cash_3,2026-05-05 12:00,cust_068,acct_1068,265.68,USD,cash_withdrawal,Self,GB,branch
c_cust_022_rent_3,2026-05-05 13:00,cust_022,acct_1022,1547.42,USD,payment,Metro Landlord LLC,SG,online
g_cust_006_3,2026-05-05 14:00,cust_006,acct_1006,9162.0,GBP,cash_deposit,Self,GB,branch
c_cust_027_shop_3_3,2026-05-05 14:00,cust_027,acct_1027,132.91,USD,payment,Online Marketplace,DE,mobile
c_cust_049_cash_3,2026-05-05 14:00,cust_049,acct_1049,259.06,USD,cash_withdrawal,Self,SE,branch
c_cust_024_rent_3,2026-05-05 16:00,cust_024,acct_1024,2647.9,USD,payment,City Rentals,SG,online
c_cust_028_rent_3,2026-05-05 16:00,cust_028,acct_1028,1032.17,USD,payment,Parkview Apartments,KE,online
c_cust_036_shop_3_2,2026-05-05 16:00,cust_036,acct_1036,29.56,USD,payment,Superstore Retail,DE,mobile
c_cust_066_cash_3,2026-05-05 16:00,cust_066,acct_1066,149.57,USD,cash_withdrawal,Self,MX,branch
c_cust_068_rent_3,2026-05-05 16:00,cust_068,acct_1068,3037.38,USD,payment,Metro Landlord LLC,GB,online
c_cust_015_shop_3_0,2026-05-05 17:00,cust_015,acct_1015,138.67,USD,payment,Superstore Retail,NG,mobile
c_cust_029_rent_3,2026-05-05 17:00,cust_029,acct_1029,1138.15,USD,payment,Metro Landlord LLC,AE,online
c_cust_041_rent_3,2026-05-05 17:00,cust_041,acct_1041,2226.76,USD,payment,Parkview Apartments,NG,online
c_cust_047_rent_3,2026-05-05 18:00,cust_047,acct_1047,1763.5,USD,payment,Parkview Apartments,PH,online
c_cust_048_shop_3_2,2026-05-05 18:00,cust_048,acct_1048,158.76,USD,payment,Corner Pharmacy,AU,mobile
c_cust_049_rent_3,2026-05-05 18:00,cust_049,acct_1049,2974.23,USD,payment,City Rentals,SE,online
c_cust_031_shop_3_1,2026-05-05 19:00,cust_031,acct_1031,95.66,USD,payment,Corner Pharmacy,IT,mobile
c_cust_037_rent_3,2026-05-06 08:00,cust_037,acct_1037,2363.8,USD,payment,Home Realty Trust,MX,online
c_cust_038_rent_3,2026-05-06 08:00,cust_038,acct_1038,980.96,USD,payment,Home Realty Trust,AU,online
c_cust_020_shop_3_0,2026-05-06 09:00,cust_020,acct_1020,23.53,USD,payment,Superstore Retail,IN,mobile
c_cust_030_rent_3,2026-05-06 09:00,cust_030,acct_1030,1218.83,USD,payment,Metro Landlord LLC,CA,online
c_cust_018_rent_3,2026-05-06 10:00,cust_018,acct_1018,2026.37,USD,payment,Metro Landlord LLC,BR,online
c_cust_050_shop_3_0,2026-05-06 10:00,cust_050,acct_1050,94.81,USD,payment,Superstore Retail,FR,online
c_cust_031_rent_3,2026-05-06 12:00,cust_031,acct_1031,1889.91,USD,payment,Metro Landlord LLC,IT,online
c_cust_055_rent_3,2026-05-06 12:00,cust_055,acct_1055,3272.61,USD,payment,Parkview Apartments,AE,online
c_cust_019_rent_3,2026-05-06 13:00,cust_019,acct_1019,3166.09,USD,payment,Parkview Apartments,IN,online
c_cust_023_shop_3_0,2026-05-06 13:00,cust_023,acct_1023,114.61,USD,payment,Corner Pharmacy,US,online
c_cust_054_rent_3,2026-05-06 13:00,cust_054,acct_1054,2561.43,USD,payment,Metro Landlord LLC,KE,online
c_cust_063_rent_3,2026-05-06 14:00,cust_063,acct_1063,781.12,USD,payment,Metro Landlord LLC,GB,online
c_cust_014_shop_3_0,2026-05-06 15:00,cust_014,acct_1014,103.21,USD,payment,Home Goods Co,IN,mobile
c_cust_068_shop_3_1,2026-05-06 15:00,cust_068,acct_1068,171.41,USD,payment,Grocery Mart,GB,mobile
c_cust_032_cash_3,2026-05-06 16:00,cust_032,acct_1032,368.9,USD,cash_withdrawal,Self,SE,branch
c_cust_062_rent_3,2026-05-06 16:00,cust_062,acct_1062,1308.24,USD,payment,Home Realty Trust,JP,online
c_cust_062_shop_3_0,2026-05-06 18:00,cust_062,acct_1062,113.92,USD,payment,Home Goods Co,JP,mobile
c_cust_046_rent_3,2026-05-06 19:00,cust_046,acct_1046,1309.34,USD,payment,Parkview Apartments,NL,online
c_cust_014_shop_3_1,2026-05-06 20:00,cust_014,acct_1014,156.77,USD,payment,Home Goods Co,IN,online
c_cust_034_rent_3,2026-05-06 20:00,cust_034,acct_1034,1460.52,USD,payment,Metro Landlord LLC,US,online
c_cust_022_util_3_0,2026-05-07 08:00,cust_022,acct_1022,61.83,USD,payment,Gas & Power Ltd,SG,branch
c_cust_031_util_3_0,2026-05-07 08:00,cust_031,acct_1031,137.76,USD,payment,National Broadband Co,IT,online
c_cust_056_rent_3,2026-05-07 09:00,cust_056,acct_1056,3240.07,USD,payment,Parkview Apartments,MX,online
c_cust_020_rent_3,2026-05-07 10:00,cust_020,acct_1020,3809.5,USD,payment,Home Realty Trust,IN,online
c_cust_036_rent_3,2026-05-07 10:00,cust_036,acct_1036,1608.51,USD,payment,City Rentals,DE,online
c_cust_028_util_3_1,2026-05-07 11:00,cust_028,acct_1028,106.74,USD,payment,Regional Electric Board,KE,branch
c_cust_049_util_3_1,2026-05-07 12:00,cust_049,acct_1049,41.33,USD,payment,National Broadband Co,SE,online
c_cust_064_util_3_1,2026-05-07 12:00,cust_064,acct_1064,108.31,USD,payment,Metro Water Authority,AU,online
c_cust_027_util_3_1,2026-05-07 14:00,cust_027,acct_1027,239.35,USD,payment,National Broadband Co,DE,online
c_cust_026_shop_3_0,2026-05-07 16:00,cust_026,acct_1026,155.2,USD,payment,Online Marketplace,GB,online
c_cust_033_rent_3,2026-05-07 16:00,cust_033,acct_1033,1430.2,USD,payment,Parkview Apartments,AE,online
c_cust_063_util_3_0,2026-05-07 16:00,cust_063,acct_1063,153.52,USD,payment,Mobile Telecom,GB,online
c_cust_040_rent_3,2026-05-07 17:00,cust_040,acct_1040,1508.53,USD,payment,Metro Landlord LLC,NG,online
c_cust_051_util_3_0,2026-05-07 17:00,cust_051,acct_1051,185.1,USD,payment,Mobile Telecom,IT,online
c_cust_067_rent_3,2026-05-07 17:00,cust_067,acct_1067,1045.6,USD,payment,Home Realty Trust,KE,online
c_cust_015_rent_3,2026-05-07 18:00,cust_015,acct_1015,1013.56,USD,payment,Parkview Apartments,NG,online
c_cust_033_shop_3_1,2026-05-07 18:00,cust_033,acct_1033,25.94,USD,payment,Online Marketplace,AE,mobile
c_cust_042_rent_3,2026-05-07 18:00,cust_042,acct_1042,987.5,USD,payment,Parkview Apartments,US,online
c_cust_044_rent_3,2026-05-07 19:00,cust_044,acct_1044,1306.44,USD,payment,City Rentals,AE,online
c_cust_027_shop_3_1,2026-05-07 20:00,cust_027,acct_1027,76.24,USD,payment,Home Goods Co,DE,online
c_cust_039_rent_3,2026-05-07 20:00,cust_039,acct_1039,2379.49,USD,payment,Parkview Apartments,KE,online
c_cust_029_util_3_1,2026-05-08 08:00,cust_029,acct_1029,53.02,USD,payment,Regional Electric Board,AE,branch
c_cust_044_shop_3_3,2026-05-08 09:00,cust_044,acct_1044,113.26,USD,payment,Corner Pharmacy,AE,mobile
c_cust_057_shop_3_1,2026-05-08 09:00,cust_057,acct_1057,94.4,USD,payment,Corner Pharmacy,FR,mobile
c_cust_037_shop_3_3,2026-05-08 11:00,cust_037,acct_1037,123.33,USD,payment,Grocery Mart,MX,online
c_cust_049_util_3_0,2026-05-08 11:00,cust_049,acct_1049,185.99,USD,payment,Gas & Power Ltd,SE,branch
c_cust_022_cash_3,2026-05-08 13:00,cust_022,acct_1022,98.07,USD,cash_withdrawal,Self,SG,branch
c_cust_020_util_3_0,2026-05-08 14:00,cust_020,acct_1020,162.89,USD,payment,Metro Water Authority,IN,mobile
c_cust_043_util_3_0,2026-05-08 14:00,cust_043,acct_1043,35.76,USD,payment,Regional Electric Board,IN,online
c_cust_046_shop_3_0,2026-05-08 14:00,cust_046,acct_1046,104.56,USD,payment,Grocery Mart,NL,online
c_cust_058_shop_3_1,2026-05-08 15:00,cust_058,acct_1058,144.37,USD,payment,Home Goods Co,IN,online
c_cust_022_shop_3_1,2026-05-08 17:00,cust_022,acct_1022,162.06,USD,payment,Grocery Mart,SG,mobile
c_cust_033_shop_3_3,2026-05-08 18:00,cust_033,acct_1033,167.59,USD,payment,Home Goods Co,AE,online
c_cust_038_shop_3_2,2026-05-08 18:00,cust_038,acct_1038,90.55,USD,payment,Superstore Retail,AU,mobile
c_cust_065_shop_3_3,2026-05-08 18:00,cust_065,acct_1065,156.9,USD,payment,Corner Pharmacy,NL,mobile
c_cust_061_util_3_0,2026-05-08 19:00,cust_061,acct_1061,75.74,USD,payment,Mobile Telecom,PH,branch
c_cust_031_shop_3_2,2026-05-08 21:00,cust_031,acct_1031,104.61,USD,payment,Grocery Mart,IT,mobile
c_cust_025_util_3_0,2026-05-09 08:00,cust_025,acct_1025,114.15,USD,payment,Gas & Power Ltd,GB,branch
c_cust_067_util_3_0,2026-05-09 08:00,cust_067,acct_1067,163.87,USD,payment,Metro Water Authority,KE,branch
c_cust_042_util_3_0,2026-05-09 09:00,cust_042,acct_1042,88.64,USD,payment,National Broadband Co,US,mobile
c_cust_042_util_3_1,2026-05-09 15:00,cust_042,acct_1042,257.54,USD,payment,City Utilities,US,mobile
c_cust_047_util_3_1,2026-05-09 16:00,cust_047,acct_1047,156.94,USD,payment,Gas & Power Ltd,PH,online
c_cust_060_util_3_0,2026-05-09 17:00,cust_060,acct_1060,57.58,USD,payment,City Utilities,AE,online
c_cust_025_util_3_1,2026-05-09 19:00,cust_025,acct_1025,204.65,USD,payment,Metro Water Authority,GB,branch
c_cust_030_util_3_0,2026-05-09 21:00,cust_030,acct_1030,194.84,USD,payment,Metro Water Authority,CA,mobile
c_cust_061_shop_3_0,2026-05-09 21:00,cust_061,acct_1061,22.16,USD,payment,Home Goods Co,PH,mobile
g_cust_006_rent,2026-05-10 09:00,cust_006,acct_1006,950,GBP,payment,City Rentals,GB,online
c_cust_050_util_3_0,2026-05-10 09:00,cust_050,acct_1050,184.06,USD,payment,National Broadband Co,FR,branch
c_cust_030_shop_3_0,2026-05-10 11:00,cust_030,acct_1030,19.88,USD,payment,Online Marketplace,CA,mobile
c_cust_015_shop_3_2,2026-05-10 12:00,cust_015,acct_1015,63.34,USD,payment,Superstore Retail,NG,mobile
c_cust_027_shop_3_0,2026-05-10 12:00,cust_027,acct_1027,45.7,USD,payment,Online Marketplace,DE,online
c_cust_067_cash_3,2026-05-10 12:00,cust_067,acct_1067,344.52,USD,cash_withdrawal,Self,KE,branch
c_cust_028_shop_3_2,2026-05-10 13:00,cust_028,acct_1028,159.93,USD,payment,Superstore Retail,KE,mobile
c_cust_033_util_3_0,2026-05-10 13:00,cust_033,acct_1033,64.69,USD,payment,Regional Electric Board,AE,online
c_cust_040_util_3_1,2026-05-10 13:00,cust_040,acct_1040,171.61,USD,payment,City Utilities,NG,mobile
c_cust_037_util_3_0,2026-05-10 15:00,cust_037,acct_1037,94.4,USD,payment,Metro Water Authority,MX,branch
c_cust_045_util_3_1,2026-05-10 15:00,cust_045,acct_1045,103.2,USD,payment,National Broadband Co,CA,branch
c_cust_023_util_3_1,2026-05-10 16:00,cust_023,acct_1023,255.6,USD,payment,Metro Water Authority,US,mobile
c_cust_015_shop_3_3,2026-05-10 17:00,cust_015,acct_1015,84.14,USD,payment,Superstore Retail,NG,online
c_cust_016_shop_3_1,2026-05-10 18:00,cust_016,acct_1016,36.32,USD,payment,Home Goods Co,AU,online
c_cust_052_util_3_1,2026-05-10 18:00,cust_052,acct_1052,131.78,USD,payment,Metro Water Authority,SE,branch
c_cust_036_util_3_1,2026-05-10 19:00,cust_036,acct_1036,76.06,USD,payment,Mobile Telecom,DE,online
c_cust_033_shop_3_2,2026-05-10 20:00,cust_033,acct_1033,109.36,USD,payment,Online Marketplace,AE,online
c_cust_024_util_3_1,2026-05-10 21:00,cust_024,acct_1024,62.05,USD,payment,National Broadband Co,SG,branch
c_cust_037_shop_3_1,2026-05-10 21:00,cust_037,acct_1037,162.36,USD,payment,Superstore Retail,MX,mobile
c_cust_016_util_3_0,2026-05-11 09:00,cust_016,acct_1016,169.88,USD,payment,Regional Electric Board,AU,online
c_cust_018_shop_3_0,2026-05-11 09:00,cust_018,acct_1018,36.0,USD,payment,Corner Pharmacy,BR,mobile
c_cust_067_shop_3_1,2026-05-11 10:00,cust_067,acct_1067,57.24,USD,payment,Home Goods Co,KE,online
c_cust_018_util_3_0,2026-05-11 11:00,cust_018,acct_1018,118.45,USD,payment,Gas & Power Ltd,BR,mobile
c_cust_055_util_3_0,2026-05-11 11:00,cust_055,acct_1055,120.81,USD,payment,City Utilities,AE,mobile
c_cust_020_cash_3,2026-05-11 12:00,cust_020,acct_1020,237.19,USD,cash_withdrawal,Self,IN,branch
c_cust_039_util_3_0,2026-05-11 12:00,cust_039,acct_1039,234.99,USD,payment,National Broadband Co,KE,online
c_cust_021_util_3_0,2026-05-11 14:00,cust_021,acct_1021,257.81,USD,payment,Mobile Telecom,PH,online
c_cust_036_shop_3_0,2026-05-11 17:00,cust_036,acct_1036,69.48,USD,payment,Corner Pharmacy,DE,mobile
c_cust_054_shop_3_3,2026-05-11 17:00,cust_054,acct_1054,133.12,USD,payment,Grocery Mart,KE,mobile
c_cust_052_util_3_0,2026-05-11 18:00,cust_052,acct_1052,76.26,USD,payment,Mobile Telecom,SE,branch
c_cust_053_util_3_0,2026-05-11 18:00,cust_053,acct_1053,197.19,USD,payment,Regional Electric Board,KE,branch
c_cust_017_util_3_0,2026-05-11 19:00,cust_017,acct_1017,148.8,USD,payment,National Broadband Co,GB,mobile
c_cust_021_shop_3_1,2026-05-11 19:00,cust_021,acct_1021,174.38,USD,payment,Home Goods Co,PH,mobile
c_cust_027_util_3_0,2026-05-11 21:00,cust_027,acct_1027,177.01,USD,payment,National Broadband Co,DE,online
c_cust_040_shop_3_0,2026-05-11 21:00,cust_040,acct_1040,47.04,USD,payment,Home Goods Co,NG,online
c_cust_019_util_3_1,2026-05-12 12:00,cust_019,acct_1019,98.4,USD,payment,Gas & Power Ltd,IN,branch
c_cust_042_shop_3_0,2026-05-12 12:00,cust_042,acct_1042,20.07,USD,payment,Superstore Retail,US,online
c_cust_056_util_3_0,2026-05-12 12:00,cust_056,acct_1056,154.9,USD,payment,Mobile Telecom,MX,mobile
c_cust_021_util_3_1,2026-05-12 13:00,cust_021,acct_1021,205.87,USD,payment,National Broadband Co,PH,online
c_cust_050_cash_3,2026-05-12 13:00,cust_050,acct_1050,78.28,USD,cash_withdrawal,Self,FR,branch
c_cust_062_util_3_0,2026-05-12 14:00,cust_062,acct_1062,232.76,USD,payment,Gas & Power Ltd,JP,branch
c_cust_034_cash_3,2026-05-12 16:00,cust_034,acct_1034,278.52,USD,cash_withdrawal,Self,US,branch
c_cust_039_shop_3_0,2026-05-12 16:00,cust_039,acct_1039,81.51,USD,payment,Online Marketplace,KE,mobile
c_cust_047_util_3_0,2026-05-12 17:00,cust_047,acct_1047,161.43,USD,payment,Regional Electric Board,PH,mobile
c_cust_067_shop_3_0,2026-05-12 17:00,cust_067,acct_1067,113.84,USD,payment,Corner Pharmacy,KE,online
c_cust_049_shop_3_0,2026-05-12 18:00,cust_049,acct_1049,129.37,USD,payment,Home Goods Co,SE,mobile
c_cust_056_shop_3_3,2026-05-12 20:00,cust_056,acct_1056,159.6,USD,payment,Grocery Mart,MX,online
c_cust_058_util_3_1,2026-05-13 09:00,cust_058,acct_1058,256.9,USD,payment,City Utilities,IN,branch
c_cust_054_util_3_0,2026-05-13 10:00,cust_054,acct_1054,245.85,USD,payment,Regional Electric Board,KE,online
c_cust_029_shop_3_2,2026-05-13 13:00,cust_029,acct_1029,42.95,USD,payment,Online Marketplace,AE,online
c_cust_044_util_3_0,2026-05-13 13:00,cust_044,acct_1044,56.94,USD,payment,Gas & Power Ltd,AE,mobile
c_cust_038_util_3_0,2026-05-13 14:00,cust_038,acct_1038,219.79,USD,payment,Mobile Telecom,AU,mobile
c_cust_036_util_3_0,2026-05-13 15:00,cust_036,acct_1036,61.11,USD,payment,City Utilities,DE,branch
c_cust_027_shop_3_2,2026-05-13 17:00,cust_027,acct_1027,168.8,USD,payment,Home Goods Co,DE,online
c_cust_033_cash_3,2026-05-13 17:00,cust_033,acct_1033,181.37,USD,cash_withdrawal,Self,AE,branch
c_cust_061_shop_3_1,2026-05-13 18:00,cust_061,acct_1061,45.81,USD,payment,Corner Pharmacy,PH,mobile
c_cust_035_shop_3_1,2026-05-13 20:00,cust_035,acct_1035,25.58,USD,payment,Home Goods Co,DE,mobile
c_cust_048_util_3_0,2026-05-13 20:00,cust_048,acct_1048,49.0,USD,payment,National Broadband Co,AU,mobile
c_cust_049_shop_3_1,2026-05-13 20:00,cust_049,acct_1049,112.27,USD,payment,Superstore Retail,SE,online
